Bodikon	Kogal
Bohemian	Alternative
Bohemian	Beatnik
Bohemian	Cottagecore
Bohemian	Ethnic Chic
Bohemian	Granola
Bohemian	Hippie
Bohemian	Rustic
Bohemian	Safari
Bondage	Babygirl
Bondage	E-Boy
Bondage	E-Girl
Bondage	Goth
Bondage	New Beat
Bondage	Pin-up
Bondage	Raxet
Bondage	Rivethead
Bondage	Succubus Chic
Bosozoku	Yanki
Bosozoku	Sukeban
Boujee	Baddie
Boujee	Casino
Boujee	Chic Modernist
Boujee	Clean Girl
Boujee	Corporate
Boujee	Femme Fatale
Boujee	Mob Wife
Boujee	Pink Parisian
Brazilian Bombshell	Barbiecore
Brazilian Bombshell	Brazilian Carnival
Brazilian Bombshell	Heroin Chic
Brazilian Bombshell	McBling
Brazilian Bombshell	Slavic Doll
Brazilian Bombshell	Tropical
Brazilian Bombshell	Y2K
Brazilian Carnival	Brazilian Bombshell
Brazilian Carnival	Mandrake
Brazilian Carnival	Manguebeat
Bubblegum Bitch	Baddie
Bubblegum Bitch	Barbiecore
Bubblegum Bitch	Cherry Emoji Twitter
Bubblegum Bitch	Femme Fatale
Bubblegum Bitch	McBling
Bubblegum Dance	Barbiecore
Bubblegum Dance	Kidcore
Bubblegum Dance	Y2K Futurism
Bubblegum Witch	Baddie
Bubblegum Witch	Bubblegum Bitch
Bubblegum Witch	Kawaii
Bubblegum Witch	Pastel Academia
Bubblegum Witch	Yume Kawaii
Bubblegum Witch	Pastel Goth
Bubblegum Witch	Fairycore
Buckle Bunny	Western
Buckle Bunny	Country
Buckle Bunny	Prairie
Buckle Bunny	Trailer Park Princess
Burlesque	Clowncore
Burlesque	Glam Rock
Burlesque	Old Hollywood
Burlesque	Pin-up
Burlesque	Rockabilly
Burlesque	Spanish Golden Age
Burlesque	Victorian
Cabincore	Adventurecore
Cabincore	Campcore
Cabincore	Comfy/Cozy
Cabincore	Cottagecore
Cabincore	Dark Academia
Cabincore	Northerness
Cabincore	Goblincore
Cabincore	Naturecore
Campcore	Cabincore
Campcore	Adventurecore
Campcore	Comfy/Cozy
Campcore	Naturecore
Casino	Boujee
Casino	McBling
Casino	Vacation Dadcore
Cayetana	Bon Chic, Bon Genre
Cayetana	Boujee
Cayetana	Chic Modernist
Cayetana	Clean Girl
Cayetana	Milipili
Cayetana	Old Money
Cayetana	Pijo
Cayetana	Preppy
Cayetana	Sloanie
Cayetana	TikTok Preppy
Chaotic Academia	Dark Academia
Chaotic Academia	Light Academia
Chav	Baddie
Chav	Chonga
Chav	McBling
Chav	Raxet
Cherry Emoji Twitter	Baddie
Cherry Emoji Twitter	Bubblegum Bitch
Cherry Emoji Twitter	Femme Fatale
Cherry Emoji Twitter	Lovecore
Cherry Emoji Twitter	McBling
Cherry Emoji Twitter	Nymphet
Cherry Emoji Twitter	Rockabilly
Cherry Emoji Twitter	Tomato Girl Summer
Chic Modernist	Beatnik
Chic Modernist	Bon Chic, Bon Genre
Chic Modernist	Boujee
Chic Modernist	Cayetana
Chic Modernist	Corporate
Chic Modernist	Dark Academia
Chic Modernist	Indie
Chic Modernist	Light Academia
Chic Modernist	Pijo
Chic Modernist	Pink Parisian
Chic Modernist	Power Dressing
Chic Modernist	Preppy
Chinoiserie	Rococo
Cholo	Baddie
Cholo	Chonga
Cholo	Gangsta Rap
Cholo	Hip-Hop
Cholo	Pachuco
Chonga	Cholo
Chonga	Gangsta Rap
Chonga	Hip-Hop
Chonga	McBling
Christian Girl Autumn	Basic Girl
Christian Girl Autumn	Cinnamon Girl
Christian Girl Autumn	Tomato Girl Summer
Chunyu	Asian Baby Girl
Cinnamon Girl	Stargirl
Cinnamon Girl	Downtown Girl
Classic Lolita	Lolita
Classic Lolita	Mori Kei
Classic Lolita	Prairie
Classic Lolita	Victorian
Clean Girl	Pink Pilates Princess
Clean Girl	Scandi Girl Winter
Clean Girl	That Girl
Cleancore	Babycore
Cleancore	Kawaii
Cleancore	Kidcore
Cleancore	Vacation Dadcore
Cleancore	Vaporwave
Clowncore	Burlesque
Clowncore	Juggalo
Clowncore	Kidcore
Clowncore	Scene
Clowncore	Decora
Clowncore	Visual Kei
Club Kids	Androgynous
Club Kids	Anti-Fashion
Club Kids	Club
Club Kids	Cyberpunk
Club Kids	Cybergoth
Club Kids	New Romantic
Club Kids	Scene
Club	Acid House
Club	Bloghouse
Club	Boujee
Club	Bubblegum Dance
Club	Casino
Club	Club Kids
Club	Gabber
Club	Glam Rock
Club	Goth
Club	Hip-Hop
Club	Krocha
Club	New Beat
Club	New Romantic
Club	Punk
Club	Urbancore
Coconut Girl	Americana
Coconut Girl	Barbiecore
Coconut Girl	Gyaru
Coconut Girl	Manba
Coconut Girl	McBling
Coconut Girl	Nymphet
Coconut Girl	Surf Crush
Coconut Girl	Tropical
Coconut Girl	Tweencore
Coconut Girl	Vacation Dadcore
Coffee House	Comfy/Cozy
Coffee House	Dark Academia
Coffee House	Light Academia
Coffee House	Indie
Communist Chic	Nazi Chic
Communist Chic	Punk
Communist Chic	Winter Fairy Coquette
Corporate	Boujee
Corporate	Chic Modernist
Corporate	Cyberprep
Corporate	Flat Design
Corporate	Metrosexual
Corporate	Power Dressing
Corporate	Vaporwave
Cottagecore	Cabincore
Cottagecore	Country
Cottagecore	Ethereal
Cottagecore	Fairycore
Cottagecore	Grandparentcore
Cottagecore	Hellenic
Cottagecore	Hippie
Cottagecore	Mori Kei
Cottagecore	Naturecore
Cottagecore	Plant Mom
Cottagecore	Prairie
Cottagecore	Rococo
Cottagecore	Too Cool
Country	Americana
Country	Cottagecore
Country	Equestrian
Country	Western
Cozy Childhood Hideaway	Campcore
Cozy Childhood Hideaway	Comfy/Cozy
Cozy Childhood Hideaway	Kidcore
Crustpunk	Punk
Crustpunk	Grunge
Cryptidcore	Alien
Cryptidcore	Goblincore
Cryptidcore	Adventurecore
Cryptidcore	Cabincore
Cryptidcore	Deathrock
Cryptidcore	Goth
Cryptidcore	Trad Goth
Cuddle Party	Arcadecore
Cuddle Party	Comfy/Cozy
Cuddle Party	High School Dream
Cuddle Party	Kidcore
Cuddle Party	Skater
Cult Party Kei	Balletcore
Cult Party Kei	Delicate Sweet
Cult Party Kei	Dolly Kei
Cult Party Kei	Fairy Kei
Cult Party Kei	Mori Kei
Cult Party Kei	Yume Kawaii
Cyber Doll	Dollcore
Cyber Doll	E-Girl
Cyber Doll	Jirai Kei
Cyber Doll	Kogal
Cyber Doll	Living Doll
Cyber Ghetto	Afrofuturism
Cyber Ghetto	Alien
Cyber Ghetto	Baddie
Cyber Ghetto	Cyberpunk
Cyber Ghetto	E-Girl
Cyber Ghetto	Grunge
Cyber Ghetto	Health Goth
Cyber Ghetto	Hip-Hop
Cyber Ghetto	Holosexual
Cyber Ghetto	Kawaii
Cyber Ghetto	Seapunk
Cyber Ghetto	Vaporwave
Cyber Ghetto	Y2K Futurism
Cyber Grunge	Fairy Grunge
Cyber Grunge	Gen X Soft Club
Cyber Grunge	Goblincore
Cyber Grunge	Grunge
Cyber Grunge	Mallgoth
Cyber Grunge	Opium
Cyber Grunge	Stargirl
Cyber Grunge	Twilightcore
Cyber Grunge	Urbancore
Cyber Grunge	Y2K Futurism
Cybergoth	Cyberpop
Cybergoth	Cyberpunk
Cybergoth	Gabber
Cybergoth	Goth
Cybergoth	Kandi Raver
Cybergoth	Post-Apocalyptic
Cybergoth	Rivethead
Cybergoth	Techwear
Cyberpop	Club Kids
Cyberpop	Cybergoth
Cyberpop	Cyberprep
Cyberpop	Cyberpunk
Cyberpop	Decora
Cyberpop	Harajuku Fashion
Cyberpop	Kandi Raver
Cyberpop	Shibuya Punk
Cyberpop	Y2K Futurism
Cyberprep	Corporate
Cyberprep	Cyberpop
Cyberprep	Cyberpunk
Cyberprep	Flat Design
Cyberprep	Preppy
Cyberprep	Y2K Futurism
Cyberpunk	Afrofuturism
Cyberpunk	Animecore
Cyberpunk	Atompunk
Cyberpunk	Cyber Ghetto
Cyberpunk	Cybergoth
Cyberpunk	Cyber Grunge
Cyberpunk	Cyberpop
Cyberpunk	Cyberprep
Cyberpunk	Decopunk
Cyberpunk	Dieselpunk
Cyberpunk	Flat Design
Cyberpunk	Futurism
Cyberpunk	Lunarpunk
Cyberpunk	New Romantic
Cyberpunk	Post-Apocalyptic
Cyberpunk	Punk
Cyberpunk	Racing
Cyberpunk	Steampunk
Cyberpunk	Techwear
Cyberpunk	Vaporwave
Cyberpunk	Y2K Futurism
Cybersigilism	Club
Cybersigilism	Cyber Grunge
Cybersigilism	Cyberpunk
Cybersigilism	Metal
Cybersigilism	Y2K Futurism
Dandy	Boystyle
Dandy	Hipster
Dandy	La Sape
Dandy	Metrosexual
Dandy	Minet
Dandy	Pijo
Dandy	Preppy
Dandy	Regency
Dandy	Stilyagi
Dandy	Swenkas
Dandy	Victorian
Dark Academia	Alternative
Dark Academia	Androgynous
Dark Academia	Beatnik
Dark Academia	Chaotic Academia
Dark Academia	Indie
Dark Academia	Light Academia
Dark Academia	Maillard Style
Dark Academia	Mod
Dark Academia	Old Money
Dark Academia	Pastel Academia
Dark Academia	Preppy
Dark Academia	Romantic Academia
Dark Academia	Victorian
Dark Fantasy	Fantasy
Dark Fantasy	Dark Academia
Dark Fantasy	Goth
Dark Fantasy	Romantic Goth
Dark Fantasy	Pirate
Dark Fantasy	Vampire
Dark Fantasy	Strega
Dark Naturalism	Cabincore
Dark Naturalism	Dark Academia
Dark Naturalism	Ethereal
Dark Naturalism	Naturecore
Dark Nautical	Cottagecore
Dark Nautical	Nautical
Dark Nautical	Pirate
Dead Inside	Animecore
Dead Inside	E-Boy
Dead Inside	Emo
Dead Inside	Goth
Dead Inside	Hyperpop
Deathrock	B-Movie Horror
Deathrock	Cryptidcore
Deathrock	Glam Rock
Deathrock	Goth
Deathrock	La Movida
Deathrock	New Romantic
Deathrock	Punk
Deathrock	Strega
Deathrock	Trad Goth
Decopunk	Art Deco
Decopunk	Atompunk
Decopunk	Dieselpunk
Decopunk	Steampunk
Decora	Cyberpop
Decora	Dopamine
Decora	Fairy Kei
Decora	Harajuku Fashion
Decora	Kandi Raver
Decora	Kidcore
Decora	Oshare Kei
Decora	Poppare
Decora	Yabi
Delicate Sweet	Angelcore
Delicate Sweet	Cult Party Kei
Delicate Sweet	Yume Kawaii
Delicate Sweet	Babycore
Delicate Sweet	Grandparentcore
Delicate Sweet	Larme Kei
Delicate Sweet	Rococo
Delicate Sweet	Classic Lolita
Delicate Sweet	Mori Kei
Delicate Sweet	Ethereal
Delicate Sweet	Romantic Academia
Desert	Adventurecore
Desert	Americana
Desert	Ancient Egypt
Desert	Prairie
Desert	Safari
Desert	Western
Devilcore	Angelcore
Devilcore	Casino
Devilcore	Gorecore
Devilcore	Goth
Devilcore	Opium
Devilcore	Punk
Devilcore	Succubus Chic
Dieselpunk	Art Deco
Dieselpunk	Atompunk
Dieselpunk	Cyberpunk
Dieselpunk	Decopunk
Dieselpunk	Electro Swing
Dieselpunk	Flat Design
Dieselpunk	Futurism
Dieselpunk	Post-Apocalyptic
Dieselpunk	Punk
Dieselpunk	Steampunk
Dionysism	Club
Dionysism	Cuddle Party
Dionysism	Devilcore
Dionysism	Hellenic
Dionysism	Lovecore
Dionysism	McBling
Dollcore	Balletcore
Dollcore	Cyber Doll
Dollcore	Girly Kei
Dollcore	Kawaii
Dollcore	Larme Kei
Dollcore	Lolita
Dolly Girl	Babygirl
Dolly Girl	Living Doll
Dolly Girl	Mod
Dolly Girl	Rockabilly
Dolly Girl	Twee
Dolly Girl	Yé-yé
Dolly Kei	Cult Party Kei
Dolly Kei	Mori Kei
Dolly Kei	Cottagecore
Dopamine	Decora
Dopamine	Gen Z Maximalism
Dopamine	Grocery Girl Fall
Dopamine	Indie Kid
Dopamine	Kidcore
Dopamine	Maillard Style
Dopamine	Vaporwave
Downtown Girl	Dark Academia
Downtown Girl	Twilightcore
Dreamy	Angelcore
Dreamy	Comfy/Cozy
Dreamy	Cuddle Party
Dreamy	Ethereal
Dreamy	Holosexual
Dreamy	Mizuiro
Dreamy	Spacecore
Dreamy	Vaporwave
Dreamy	Yume Kawaii
E-Boy	Animecore
E-Boy	Art Hoe
E-Boy	Dead Inside
E-Boy	E-Girl
E-Boy	Emo
E-Boy	Geek
E-Boy	Mallgoth
E-Boy	Grunge
E-Boy	Nu-Metal
E-Boy	Pastel Goth
E-Boy	Scene
E-Boy	Surf Crush
E-Boy	VSCO Girl
E-Girl	Animecore
E-Girl	Babygirl
E-Girl	Cyber Doll
E-Girl	E-Boy
E-Girl	Emo
E-Girl	Geek
E-Girl	Girl Crush
E-Girl	Kuromicore
E-Girl	Mallgoth
E-Girl	Nu-Goth
E-Girl	Nu-Metal
E-Girl	Pastel Goth
E-Girl	PEEPS
E-Girl	Scene
E-Girl	Sanriocore
E-Girl	Soft Grunge
E-Girl	Succubus Chic
E-Girl	Yabi
Eclectic Grandpa	Blokecore
Eclectic Grandpa	Dark Academia
Eclectic Grandpa	Grandparentcore
Eclectic Grandpa	Normcore
Electro Swing	Flapper
Electro Swing	New Beat
Electropop 08	Hyperpop
Electropop 08	Indie Sleaze
Electropop 08	McBling
Electropop 08	McBling
Electropop 08	Memphis Lite
Electropop 08	Shibuya Punk
Electropop 08	Y2K Futurism
Emo	E-Boy
Emo	E-Girl
Emo	Goth
Emo	Goth Punk
Emo	Grunge
Emo	Nu-Metal
Emo	Pokemón
Emo	Punk
Emo	Scene
Emo	Tecktonik
Emo	Teenpunk
Equestrian	Country
Equestrian	Racing
Equestrian	Western
Ethereal	Angelcore
Ethereal	Baroque
Ethereal	Fairycore
Ethereal	Princesscore
Ethereal	Royalcore
Ethereal	Lolita
Ethereal	Dreamy
Ethereal	Rococo
Ethereal	Mori Kei
Ethnic Chic	Art Hoe
Ethnic Chic	Bohemian
Ethnic Chic	Hippie
Ethnic Chic	Rustic
Ethnic Chic	Safari
Fairy Grunge	Cyber Grunge
Fairy Grunge	Fairycore
Fairy Grunge	Goblincore
Fairy Grunge	Grunge
Fairy Grunge	Kinderwhore
Fairy Grunge	Mori Kei
Fairy Grunge	Strega
Fairy Grunge	Winter Fairy Coquette
Fairy Grunge	Twilightcore
Fairy Grunge	Female Horror Game Protagonist Fashion
Fairy Grunge	FantasY2K
Fairy Kei	Harajuku Fashion
Fairy Kei	Yume Kawaii
Fairy Kei	Kawaii
Fairy Kei	Decora
Fairy Kei	Cult Party Kei
Fairy Kei	Poppare
Fairycore	Cottagecore
Fairycore	Ethereal
Fairycore	Fantasy
Fairycore	Goblincore
Fairycore	Mori Kei
Fairycore	Naturecore
Fairycore	Nymphet
Fairycore	Plant Mom
Fairycore	Princesscore
Fairycore	Strega
Fairycore	Romantic Academia
Fairycore	Ballet Academia
Fairycore	Fairy Grunge
Fairycore	FantasY2K
Fantasy Astronomy	Spacecore
Fantasy Astronomy	Wizardcore
Fantasy	Adventurecore
Fantasy	Animecore
Fantasy	Dark Fantasy
Fantasy	Knightcore
Fantasy	Wizardcore
FantasY2K	Bohemian
FantasY2K	Cottagecore
FantasY2K	Ethereal
FantasY2K	Fairycore
FantasY2K	Fairy Grunge
FantasY2K	Fantasy
FantasY2K	Kinderwhore
FantasY2K	Twilightcore
FantasY2K	Y2K
Fashioncore	Emo
Fashioncore	Mallgoth
Fashioncore	Metal
Fashioncore	Punk
Fashioncore	Scene
Fashioncore	Visual Kei
Female Horror Game Protagonist Fashion	Grunge
Female Horror Game Protagonist Fashion	Fairy Grunge
Female Horror Game Protagonist Fashion	Kawaii
Femme Fatale	Baddie
Femme Fatale	Boujee
Femme Fatale	Bubblegum Bitch
Femme Fatale	Cherry Emoji Twitter
Femme Fatale	Mob Wife
Femme Fatale	Succubus Chic
Femme Fatale	Italian Mafia
Femme Fatale	Old Hollywood
Femme Fatale	Pin-up
Fisherman	Dark Nautical
Fisherman	Eclectic Grandpa
Fisherman	Nautical
Flamenco	Tango
Flapper	Americana
Flapper	Art Deco
Flapper	Electro Swing
Flapper	Old Hollywood
Flapper	Yé-yé
Flat Design	Corporate
Flat Design	Cyberprep
Flat Design	Cyberpunk
Flat Design	Y2K Futurism
Flat Design	Gen X Soft Club
Frazzled English Woman	Clean Girl
Frazzled English Woman	Cottagecore
Frazzled English Woman	Fisherman
Frazzled English Woman	Indie Sleaze
Frazzled English Woman	Whimsy Twee
Frazzled English Woman	Y2K
French Girly	Balletcore
French Girly	Larme Kei
French Girly	Pink Paris Design
French Girly	Pink Parisian
French Girly	Rococo
French Girly	Jirai Kei
French It Girl	Chic Modernist
French It Girl	Indie
French It Girl	Yé-yé
Furry	Animecore
Furry	Juggalo
Furry	Kidcore
Furry	Neko
Furry	Pastel Gore
Furry	Scene
Futurism	Afrofuturism
Futurism	Art Deco
Futurism	Cyberprep
Futurism	Cyberpunk
Gabber	Acid House
Gabber	Club
Gabber	Cybergoth
Gabber	Krocha
Gabber	New Beat
Gabber	New Rave
Gabber	Rivethead
Gabber	Ruta Destroy
Gabber	Skinhead
Gabber	Tecktonik
Gabber	Urbancore
Gangsta Rap	Chav
Gangsta Rap	Chonga
Gangsta Rap	Hip-Hop
Gangsta Rap	Urbancore
Geek	Animecore
Geek	Fantasy
Geek	Nerd
Gen X Soft Club	Alternative
Gen X Soft Club	Flat Design
Gen X Soft Club	Grunge
Gen X Soft Club	Holosexual
Gen X Soft Club	Milipili
Gen X Soft Club	Shibuya Punk
Gen X Soft Club	Urbancore
Gen X Soft Club	Y2K Futurism
Gen Z Maximalism	Avant Basic
Gen Z Maximalism	Decora
Gen Z Maximalism	Dopamine
Gen Z Maximalism	Grocery Girl Fall
Gen Z Maximalism	Kidcore
Gen Z Maximalism	Scene
Girl Crush	Hallyu
Girl Crush	Hip-Hop
Girl Crush	Punk
Girl Crush	Techwear
Girl Crush	Tomboy
Girly Kei	Dollcore
Girly Kei	French Girly
Girly Kei	Gyaru
Girly Kei	Jirai Kei
Girly Kei	Kawaii
Girly Kei	Kuromicore
Girly Kei	Larme Kei
Girly Kei	Lolita
Girly Kei	Mote Kei
Glam Rock	Alternative
Glam Rock	Androgynous
Glam Rock	Burlesque
Glam Rock	Deathrock
Glam Rock	Goth
Glam Rock	Hair Metal
Glam Rock	Metal
Glam Rock	New Romantic
Glam Rock	Punk
Glam Rock	Scene
Glam Rock	Trad Goth
Glam Rock	Vaporwave
Glam Rock	Visual Kei
Goblincore	Adventurecore
Goblincore	Cottagecore
Goblincore	Green Academia
Goblincore	Naturecore
Gorecore	Devilcore
Gorecore	Goth Punk
Gorecore	Gurokawa
Gorecore	Pastel Gore
Gorecore	Vampire
Gorpcore	Cabincore
Gorpcore	Cottagecore
Gorpcore	Naturecore
Gorpcore	Normcore
Gorpcore	Techwear
Goth Punk	Animecore
Goth Punk	Emo
Goth Punk	Goth
Goth Punk	PEEPS
Goth Punk	Punk
Goth Punk	Visual Kei
Goth	Cybergoth
Goth	Deathrock
Goth	Emo
Goth	Glam Rock
Goth	Goth Punk
Goth	La Movida
Goth	New Beat
Goth	New Romantic
Goth	Nu-Goth
Goth	No Wave
Goth	Romantic Goth
Goth	Strega
Goth	Succubus Chic
Goth	Trad Goth
Goth	Vampire
Gothic Lolita	Classic Lolita
Gothic Lolita	Goth
Gothic Lolita	Lolita
Gothic Lolita	Romantic Goth
Gothic Lolita	Strega
Gothic Lolita	Sweet Lolita
Gothic Lolita	Trad Goth
Gothic Lolita	Victorian
Gothic Lolita	Victorian Goth
Gothic Lolita	Visual Kei
Grandparentcore	Cottagecore
Grandparentcore	Maillard Style
Grandparentcore	Eclectic Grandpa
Granola	Adventurecore
Granola	Bohemian
Granola	Campcore
Granola	Cottagecore
Granola	Hippie
Granola	Naturecore
Granola	VSCO Girl
Greaser	Americana
Greaser	Flapper
Greaser	Old Hollywood
Greaser	Punk
Greaser	Rockabilly
Green Academia	Campcore
Green Academia	Dark Academia
Green Academia	Light Academia
Green Academia	Naturecore
Green Academia	Plant Mom
Grocery Girl Fall	Cottagecore
Grocery Girl Fall	Dopamine
Grocery Girl Fall	Gen Z Maximalism
Grocery Girl Fall	Kidcore
Grocery Girl Fall	Maillard Style
Grocery Girl Fall	Tomato Girl Summer
Grocery Girl Fall	Trinketcore
Grunge	Alternative
Grunge	Cyber Grunge
Grunge	Fairy Grunge
Grunge	Heroin Chic
Grunge	Indie
Grunge	Kinderwhore
Grunge	Metal
Grunge	Nu-Metal
Grunge	Punk
Grunge	Soft Grunge
Grunge	Urbancore
Guochao	Neo-Chinese Style
Guochao	Too Cool
Gurokawa	Decora
Gurokawa	Halloween
Gurokawa	Pastel Gore
Gurokawa	Pastel Goth
Gurokawa	Yami Kawaii
Gyaru	Bodikon
Gyaru	Girly Kei
Gyaru	Himekaji
Gyaru	Kogal
Gyaru	Krocha
Gyaru	Manba
Gyaru	McBling
Gyaru	PEEPS
Gyaru	Sukeban
Gyaru	Bosozoku
Hair Metal	Glam Rock
Hair Metal	Metal
Hair Metal	Punk
Hair Metal	Scene
Hair Metal	Visual Kei
Halloween	Gurokawa
Halloween	Kidcore
Halloween	Vampire
Hallyu	Androgynous
Hallyu	Girl Crush
Hallyu	New Romantic
Hallyu	Babygirl
Happy Rock	Scene
Happy Rock	Emo
Happy Rock	Pokemón
Harajuku Fashion	Alternative
Harajuku Fashion	Cult Party Kei
Harajuku Fashion	Cyberpop
