Abstract Tech	Skeuomorphism	       1	       1	       1	       0	3
Abstract Tech	Vectorheart	       1	       1	       1	       1	4
Abstract Tech	Y2K Futurism	       1	       1	       1	       1	4
Acid Design	Acid House	       1	       1	       1	       0	3
Acid Design	Cyberdelic	       1	       1	       1	       0	3
Acid Design	Cyberpunk	       1	       1	       1	       0	3
Acid Design	Hipness Purgatory	       1	       1	       1	       0	3
Acid Design	International Typographic Style	       1	       1	       1	       0	3
Acid Design	Cybersigilism	       1	       1	       1	       1	4
Acid Design	Neubrutalism	       1	       1	       1	       1	4
Acid Design	New Beat	       1	       1	       1	       0	3
Acid Design	Psychedelia	       1	       1	       1	       0	3
Acid Design	Racing	       1	       1	       1	       0	3
Acid Design	Rave	       1	       1	       1	       0	3
Acid Design	Retrofuturism	       1	       1	       1	       0	3
Acid Design	Synthwave	       1	       1	       1	       0	3
Acid Design	Y2K Futurism	       1	       1	       1	       0	3
Acid House	Balearic Beat	       1	       1	       1	       1	4
Acid House	Club	       1	       1	       1	       0	3
Acid House	Cyberdelic	       1	       1	       1	       1	4
Acid House	New Beat	       1	       1	       1	       1	4
Acid House	Electronic Body Music	       1	       1	       1	       1	4
Acid House	Gabber	       1	       1	       1	       0	3
Acid House	Hip-Hop	       1	       1	       1	       0	3
Acid House	Madchester	       1	       1	       1	       1	4
Acid House	Psychedelia	       1	       1	       1	       0	3
Acid House	Rave	       1	       1	       1	       1	4
Acid House	Slimepunk	       1	       1	       1	       0	3
Adventure Pulp	Adventurecore	       1	       1	       1	       0	3
Adventure Pulp	Nymphet	       1	       1	       1	       0	3
Adventure Pulp	Atompunk	       1	       1	       1	       0	3
Adventure Pulp	Cryptidcore	       1	       1	       1	       0	3
Adventure Pulp	Desert	       1	       1	       1	       1	4
Adventure Pulp	Dieselpunk	       1	       1	       1	       0	3
Adventure Pulp	Junglecore	       1	       1	       1	       0	3
Adventure Pulp	Pirate	       1	       1	       1	       1	4
Adventure Pulp	Safari	       1	       1	       1	       1	4
Adventure Pulp	Spy Fiction	       1	       1	       1	       1	4
Adventure Pulp	Tiki	       1	       1	       1	       0	3
Adventure Pulp	Vacation Dadcore	       1	       1	       1	       0	3
Adventure Pulp	Utopian Scholastic	       1	       1	       1	       0	3
Adventure Pulp	Victorian Goth	       1	       1	       1	       0	3
Adventure Pulp	Western	       1	       1	       1	       0	3
Adventurecore	Cabincore	       1	       1	       1	       0	3
Adventurecore	Campcore	       1	       1	       1	       1	4
Adventurecore	Cryptidcore	       1	       1	       1	       1	4
Adventurecore	Desert	       1	       1	       1	       0	3
Adventurecore	Goblincore	       1	       1	       1	       0	3
Adventurecore	Junglecore	       1	       1	       1	       0	3
Adventurecore	Naturecore	       1	       1	       1	       0	3
Adventurecore	Stalker	       1	       1	       1	       0	3
Adventurecore	Wuxia	       1	       1	       1	       0	3
Aestheticism	Art Nouveau	       1	       1	       1	       0	3
Aestheticism	Arts and Crafts	       1	       1	       1	       0	3
Aestheticism	Decadence	       1	       1	       1	       1	4
Aestheticism	Japonisme	       1	       1	       1	       1	4
Aestheticism	Arabian Nights	       1	       1	       1	       1	4
Aestheticism	Pre-Raphaelite	       1	       1	       1	       0	3
Aestheticism	Romanticism	       1	       1	       1	       0	3
Aestheticism	Victorian Goth	       1	       1	       1	       0	3
Aetherpunk	Dungeonpunk	       1	       1	       1	       0	3
Aetherpunk	Welwitschia Goth	       1	       1	       1	       0	3
Aetherpunk	Steampunk	       1	       1	       1	       0	3
Afrofuturism	Androgynous	       1	       1	       1	       0	3
Afrofuturism	Art Hoe	       1	       1	       1	       0	3
Afrofuturism	Cyber Ghetto	       1	       1	       1	       0	3
Afrofuturism	Cyberpunk	       1	       1	       1	       0	3
Afrofuturism	Funk	       1	       1	       1	       0	3
Afrofuturism	Indigenous Futurisms	       1	       1	       1	       0	3
Afrofuturism	Retrofuturism	       1	       1	       1	       0	3
Afrofuturism	Solarpunk	       1	       1	       1	       0	3
Afrofuturism	Synthwave	       1	       1	       1	       0	3
Afropunk	Afrofuturism	       1	       1	       1	       0	3
Afropunk	Mallgoth	       1	       1	       1	       0	3
Afropunk	Funk	       1	       1	       1	       0	3
Afropunk	Hip-Hop	       1	       1	       1	       1	4
Afropunk	Nu-Metal	       1	       1	       1	       0	3
Afropunk	Teenpunk	       1	       1	       1	       0	3
Afropunk	Yanki	       1	       1	       1	       0	3
After Hours	City Pop	       1	       1	       1	       0	3
After Hours	Doomer	       1	       1	       1	       1	4
After Hours	Ethereal	       1	       1	       1	       1	4
After Hours	Film Noir	       1	       1	       1	       0	3
After Hours	Industrial Decay	       1	       1	       1	       0	3
After Hours	Liminal Space	       1	       1	       1	       0	3
After Hours	Mallsoft	       1	       1	       1	       1	4
After Hours	Post-Apocalyptic	       1	       1	       1	       0	3
After Hours	Seapunk	       1	       1	       1	       0	3
After Hours	Synthwave	       1	       1	       1	       0	3
After Hours	Urbancore	       1	       1	       1	       0	3
After Hours	Vaporwave	       1	       1	       1	       1	4
Alien	Cryptidcore	       1	       1	       1	       0	3
Alien	Galaxy Hipster	       1	       1	       1	       0	3
Alien	Holosexual	       1	       1	       1	       0	3
Alien	Rave	       1	       1	       1	       0	3
Alien	Spacecore	       1	       1	       1	       0	3
Alien	Synthwave	       1	       1	       1	       0	3
Alien	Vaporwave	       1	       1	       1	       0	3
Alternative	2020 TikTok	       1	       1	       1	       0	3
Alternative	Beatnik	       1	       1	       1	       0	3
Alternative	Welwitschia Goth	       1	       1	       1	       0	3
Alternative	Girl Crush	       1	       1	       1	       0	3
Alternative	Perky Goth	       1	       1	       1	       0	3
Alternative	UrBling	       1	       1	       1	       0	3
Alternative	Indie	       1	       1	       1	       0	3
Alternative	Nu-Metal	       1	       1	       1	       0	3
Alternative	Post-Punk	       1	       1	       1	       0	3
Alternative	Teenpunk	       1	       1	       1	       0	3
American Kitsch	Nymphet	       1	       1	       1	       0	3
American Kitsch	Camp	       1	       1	       1	       0	3
American Kitsch	Diner	       1	       1	       1	       0	3
American Kitsch	Heroic Realism	       1	       1	       1	       1	4
American Kitsch	Pin-up	       1	       1	       1	       0	3
American Kitsch	Raggare	       1	       1	       1	       0	3
American Kitsch	Vintage Americana	       1	       1	       1	       0	3
American Pioneers	Adventurecore	       1	       1	       1	       0	3
American Pioneers	Nymphet	       1	       1	       1	       0	3
American Pioneers	Campcore	       1	       1	       1	       0	3
American Pioneers	Cottagegore	       1	       1	       1	       0	3
American Pioneers	Prairie	       1	       1	       1	       1	4
American Pioneers	Western	       1	       1	       1	       0	3
American Thanksgiving	Nymphet	       1	       1	       1	       0	3
American Thanksgiving	Twilightcore	       1	       1	       1	       0	3
American Thanksgiving	Christian Girl Autumn	       1	       1	       1	       0	3
American Thanksgiving	Halloween	       1	       1	       1	       0	3
American Thanksgiving	Historical Americana	       1	       1	       1	       1	4
Americana	Cottagegore	       1	       1	       1	       0	3
Americana	Golden Age of Detective Fiction	       1	       1	       1	       0	3
Americana	Flapper	       1	       1	       1	       0	3
Americana	Greaser	       1	       1	       1	       0	3
Americana	Minet	       1	       1	       1	       0	3
Americana	Paninaro	       1	       1	       1	       0	3
Americana	Prairie	       1	       1	       1	       0	3
Americana	Raggare	       1	       1	       1	       0	3
Americana	Yanki	       1	       1	       1	       0	3
Americana	Scrapper	       1	       1	       1	       1	4
Americana	Stilyagi	       1	       1	       1	       0	3
Americana	Vintage Americana	       1	       1	       1	       0	3
Americana	Western	       1	       1	       1	       0	3
Analog Horror	Digital Horror	       1	       1	       1	       0	3
Analog Horror	Glitch Art	       1	       1	       1	       0	3
Analog Horror	Horror	       1	       1	       1	       0	3
Analog Horror	Liminal Space	       1	       1	       1	       0	3
Analog Horror	Weirdcore	       1	       1	       1	       1	4
Ancient Egypt	Art Deco	       1	       1	       1	       0	3
Ancient Egypt	Barber Salon	       1	       1	       1	       0	3
Ancient Egypt	Hellenic	       1	       1	       1	       0	3
Ancient Egypt	Hyperborean	       1	       1	       1	       0	3
Androgynous	Club Kids	       1	       1	       1	       0	3
Androgynous	Cybergoth	       1	       1	       1	       0	3
Androgynous	Deathrock	       1	       1	       1	       0	3
Androgynous	Femboy	       1	       1	       1	       0	3
Androgynous	Glam Rock	       1	       1	       1	       0	3
Androgynous	Perky Goth	       1	       1	       1	       0	3
Androgynous	Heroin Chic	       1	       1	       1	       0	3
Androgynous	Minet	       1	       1	       1	       0	3
Androgynous	New Romantic	       1	       1	       1	       0	3
Androgynous	Power Dressing	       1	       1	       1	       0	3
Androgynous	Queercore	       1	       1	       1	       0	3
Androgynous	Succubus Chic	       1	       1	       1	       0	3
Androgynous	Teddy Boys	       1	       1	       1	       0	3
Androgynous	Tomboy	       1	       1	       1	       0	3
Androgynous	Trad Goth	       1	       1	       1	       0	3
Androgynous	Visual Kei	       1	       1	       1	       0	3
Angelcore	Babycore	       1	       1	       1	       1	4
Angelcore	Baroque	       1	       1	       1	       0	3
Angelcore	Catholic Horror	       1	       1	       1	       0	3
Angelcore	Winter Fairy Coquette	       1	       1	       1	       0	3
Angelcore	Dark Naturalism	       1	       1	       1	       0	3
Angelcore	Delicate Sweet	       1	       1	       1	       1	4
Angelcore	Devilcore	       1	       1	       1	       1	4
Angelcore	Dreamy	       1	       1	       1	       0	3
Angelcore	Ethereal	       1	       1	       1	       1	4
Angelcore	Perky Goth	       1	       1	       1	       0	3
Angelcore	UrBling	       1	       1	       1	       0	3
Angelcore	Hellenic	       1	       1	       1	       0	3
Angelcore	Lovecore	       1	       1	       1	       1	4
Angelcore	Neoclassicism	       1	       1	       1	       0	3
Angelcore	Rococo	       1	       1	       1	       0	3
Angelcore	Traumacore	       1	       1	       1	       1	4
Anglo Gothic	After Hours	       1	       1	       1	       0	3
Anglo Gothic	Cool Britannia	       1	       1	       1	       1	4
Anglo Gothic	Chav	       1	       1	       1	       1	4
Anglo Gothic	Cryptidcore	       1	       1	       1	       0	3
Anglo Gothic	Dark Academia	       1	       1	       1	       0	3
Anglo Gothic	Perky Goth	       1	       1	       1	       0	3
Anglo Gothic	Post-Punk	       1	       1	       1	       0	3
Anglo Gothic	Regional Gothic	       1	       1	       1	       0	3
Anglo Gothic	Suburban Gothic	       1	       1	       1	       0	3
Anglo Gothic	Trad Goth	       1	       1	       1	       0	3
Angura	Perky Goth	       1	       1	       1	       0	3
Angura	Visual Kei	       1	       1	       1	       0	3
Animecore	2020 TikTok	       1	       1	       1	       0	3
Animecore	Cutecore	       1	       1	       1	       0	3
Animecore	Tradcath Coquette	       1	       1	       1	       0	3
Animecore	Erokawa	       1	       1	       1	       0	3
Animecore	Femcel Weeaboo	       1	       1	       1	       0	3
Animecore	Glitter Graphics	       1	       1	       1	       0	3
Animecore	Goth Punk	       1	       1	       1	       0	3
Animecore	Ita	       1	       1	       1	       0	3
Animecore	Positivity Kawaii	       1	       1	       1	       1	4
Animecore	Kawaii Gamer	       1	       1	       1	       1	4
Animecore	Lolicore	       1	       1	       1	       0	3
Animecore	Magical Girl	       1	       1	       1	       0	3
Animecore	Moe	       1	       1	       1	       0	3
Animecore	Nanchatte Seifuku	       1	       1	       1	       0	3
Animecore	Neko	       1	       1	       1	       0	3
Animecore	PC-98	       1	       1	       1	       0	3
Animecore	Superflat	       1	       1	       1	       0	3
Animecore	Weeaboo	       1	       1	       1	       0	3
Animecore	Yami Kawaii	       1	       1	       1	       1	4
Animecore	Yume Kawaii	       1	       1	       1	       1	4
Anti-Fashion	Avant-garde	       1	       1	       1	       0	3
Anti-Fashion	Club Kids	       1	       1	       1	       0	3
Anti-Fashion	UrBling	       1	       1	       1	       0	3
Anti-Fashion	Normcore	       1	       1	       1	       0	3
Anti-Fashion	Teenpunk	       1	       1	       1	       0	3
Appalachian Gothic	Adventurecore	       1	       1	       1	       0	3
Appalachian Gothic	After Hours	       1	       1	       1	       0	3
Appalachian Gothic	Cabincore	       1	       1	       1	       0	3
Appalachian Gothic	Cryptidcore	       1	       1	       1	       0	3
Appalachian Gothic	Dark Naturalism	       1	       1	       1	       0	3
Appalachian Gothic	Whimsigothic	       1	       1	       1	       0	3
Appalachian Gothic	Midwest Gothic	       1	       1	       1	       0	3
Appalachian Gothic	New England Gothic	       1	       1	       1	       0	3
Appalachian Gothic	Regional Gothic	       1	       1	       1	       0	3
Appalachian Gothic	Southern Gothic	       1	       1	       1	       0	3
Appalachian Gothic	Suburban Gothic	       1	       1	       1	       0	3
Arabian Nights	Ancient Egypt	       1	       1	       1	       0	3
Arabian Nights	Baroque	       1	       1	       1	       1	4
Arabian Nights	Desert	       1	       1	       1	       1	4
Arabian Nights	Hellenic	       1	       1	       1	       1	4
Arabian Nights	Arabian Nights	       1	       1	       1	       1	4
Arabian Nights	Romanticism	       1	       1	       1	       0	3
Arabian Nights	Royalcore	       1	       1	       1	       1	4
Arcadecore	Analog Horror	       1	       1	       1	       1	4
Arcadecore	Animecore	       1	       1	       1	       1	4
Arcadecore	Casino	       1	       1	       1	       0	3
Arcadecore	Cuddle Party	       1	       1	       1	       0	3
Arcadecore	Cyberdelic	       1	       1	       1	       1	4
Arcadecore	Cybergoth	       1	       1	       1	       0	3
Arcadecore	Cyberpunk	       1	       1	       1	       1	4
Arcadecore	Fanfare	       1	       1	       1	       0	3
Arcadecore	Future Funk	       1	       1	       1	       1	4
Arcadecore	Glitch Art	       1	       1	       1	       0	3
Arcadecore	Kidcore	       1	       1	       1	       1	4
Arcadecore	Mallgoth	       1	       1	       1	       0	3
Arcadecore	Rave	       1	       1	       1	       1	4
Arcadecore	Scene	       1	       1	       1	       0	3
Arcadecore	Synthwave	       1	       1	       1	       1	4
Arcadecore	Tweencore	       1	       1	       1	       0	3
Arcadecore	Vacation Dadcore	       1	       1	       1	       1	4
Arcadecore	Vaporwave	       1	       1	       1	       1	4
Arcadecore	Webcore	       1	       1	       1	       0	3
Arcadecore	Y2K Futurism	       1	       1	       1	       1	4
Art Academia	Art Hoe	       1	       1	       1	       0	3
Art Academia	Ballet Academia	       1	       1	       1	       1	4
Art Academia	Chaotic Academia	       1	       1	       1	       0	3
Art Academia	Dark Academia	       1	       1	       1	       0	3
Art Academia	Figuration Narrative	       1	       1	       1	       0	3
Art Academia	Light Academia	       1	       1	       1	       0	3
Art Academia	Musical Academia	       1	       1	       1	       0	3
Art Academia	Studyblr	       1	       1	       1	       0	3
Art Academia	Utopian Scholastic	       1	       1	       1	       0	3
Art Deco	Art Academia	       1	       1	       1	       0	3
Art Deco	Art Nouveau	       1	       1	       1	       0	3
Art Deco	Barber Salon	       1	       1	       1	       0	3
Art Deco	Cubism	       1	       1	       1	       0	3
Art Deco	Decopunk	       1	       1	       1	       0	3
Art Deco	Dieselpunk	       1	       1	       1	       0	3
Art Deco	Flapper	       1	       1	       1	       0	3
Art Deco	Fleischer Style	       1	       1	       1	       0	3
Art Deco	Futurism	       1	       1	       1	       0	3
Art Deco	Hollywood Regency	       1	       1	       1	       0	3
Art Deco	Modernisme	       1	       1	       1	       0	3
Art Deco	Nautical Fantasy	       1	       1	       1	       0	3
Art Deco	New Look	       1	       1	       1	       0	3
Art Deco	Plakatstil	       1	       1	       1	       0	3
Art Deco	TikTok Preppy	       1	       1	       1	       0	3
Art Deco	Seiz Breur	       1	       1	       1	       0	3
Art Deco	Streamline Moderne	       1	       1	       1	       0	3
Art Deco	Taisho Roman	       1	       1	       1	       0	3
Art Hoe	Cottagegore	       1	       1	       1	       0	3
Art Hoe	E-Boy	       1	       1	       1	       0	3
Art Hoe	Hippie	       1	       1	       1	       0	3
Art Hoe	Indie	       1	       1	       1	       0	3
Art Hoe	Indie Sleaze	       1	       1	       1	       0	3
Art Hoe	Normcore	       1	       1	       1	       0	3
Art Hoe	Peoplehood	       1	       1	       1	       0	3
Art Hoe	Picniccore	       1	       1	       1	       0	3
Art Hoe	Plant Mom	       1	       1	       1	       0	3
Art Hoe	Scrapbook	       1	       1	       1	       0	3
Art Hoe	Soft Boy	       1	       1	       1	       0	3
Art Hoe	Soft Girl	       1	       1	       1	       0	3
Art Hoe	VSCO Girl	       1	       1	       1	       0	3
Art Nouveau	Art Academia	       1	       1	       1	       0	3
Art Nouveau	Ballet Academia	       1	       1	       1	       0	3
Art Nouveau	Bohemian	       1	       1	       1	       0	3
Art Nouveau	Burlesque	       1	       1	       1	       0	3
Art Nouveau	Goblincore	       1	       1	       1	       0	3
Art Nouveau	Modernisme	       1	       1	       1	       1	4
Art Nouveau	New Look	       1	       1	       1	       0	3
Art Nouveau	Romantic Academia	       1	       1	       1	       0	3
Art Nouveau	Thai Modern	       1	       1	       1	       0	3
Art Nouveau	Young Poland	       1	       1	       1	       0	3
Art Nouveau	Zakopane Style	       1	       1	       1	       0	3
Art Singulier	Cubism	       1	       1	       1	       0	3
Art Singulier	Lowbrow	       1	       1	       1	       0	3
Art Singulier	Superflat	       1	       1	       1	       0	3
Art Singulier	Surrealism	       1	       1	       1	       0	3
Artcore	Angelcore	       1	       1	       1	       0	3
Artcore	Baroque	       1	       1	       1	       0	3
Artcore	Dreamy	       1	       1	       1	       0	3
Artcore	Ethereal	       1	       1	       1	       0	3
Artcore	Whimsigothic	       1	       1	       1	       0	3
Artcore	Italian Renaissance	       1	       1	       1	       0	3
Artcore	Nymphet	       1	       1	       1	       0	3
Artcore	Rave	       1	       1	       1	       0	3
Arte Povera	Dau al Set	       1	       1	       1	       0	3
Arte Povera	Industrial Decay	       1	       1	       1	       0	3
Arte Povera	Minimalism	       1	       1	       1	       1	4
Arte Povera	Nouveau Réalisme	       1	       1	       1	       1	4
Arts and Crafts	Art Nouveau	       1	       1	       1	       1	4
Arts and Crafts	Modernisme	       1	       1	       1	       1	4
Arts and Crafts	Pre-Raphaelite	       1	       1	       1	       0	3
Arts and Crafts	Seiz Breur	       1	       1	       1	       0	3
Arts and Crafts	Victorian Goth	       1	       1	       1	       0	3
Arts and Crafts	Young Poland	       1	       1	       1	       0	3
Arts and Crafts	Zakopane Style	       1	       1	       1	       0	3
Asian Baby Girl	Bubblegum Bitch	       1	       1	       1	       0	3
Asian Baby Girl	Boujee	       1	       1	       1	       0	3
Asian Baby Girl	Femme Fatale	       1	       1	       1	       0	3
Asian Baby Girl	Sukeban	       1	       1	       1	       0	3
Asian Baby Girl	Yabi	       1	       1	       1	       0	3
Atompunk	Cyberpunk	       1	       1	       1	       0	3
Atompunk	Decopunk	       1	       1	       1	       0	3
Atompunk	Dieselpunk	       1	       1	       1	       0	3
Atompunk	Young Poland	       1	       1	       1	       0	3
Atompunk	Nuclear	       1	       1	       1	       0	3
Atompunk	Teenpunk	       1	       1	       1	       0	3
Atompunk	Raygun Gothic	       1	       1	       1	       0	3
Atompunk	Retrofuturism	       1	       1	       1	       0	3
Atompunk	Rocketpunk	       1	       1	       1	       1	4
Auroracore	Angelcore	       1	       1	       1	       1	4
Auroracore	Art Nouveau	       1	       1	       1	       0	3
Auroracore	Dreamy	       1	       1	       1	       0	3
Auroracore	Ethereal	       1	       1	       1	       1	4
Auroracore	Fairy Kei	       1	       1	       1	       0	3
Auroracore	Goblincore	       1	       1	       1	       0	3
Auroracore	Welwitschia Goth	       1	       1	       1	       0	3
Auroracore	Galaxy Hipster	       1	       1	       1	       1	4
Auroracore	Pastel Goth	       1	       1	       1	       1	4
Auroracore	Royalcore	       1	       1	       1	       0	3
Auroracore	Single-Subject Aesthetics	       1	       1	       1	       0	3
Auroracore	Spacecore	       1	       1	       1	       0	3
Auroracore	Unicorncore	       1	       1	       1	       1	4
Australiana	Surf Crush	       1	       1	       1	       0	3
Australiana	Vacation Dadcore	       1	       1	       1	       0	3
Autumn	Christian Girl Autumn	       1	       1	       1	       1	4
Autumn	Halloween	       1	       1	       1	       1	4
Autumn	Hygge	       1	       1	       1	       0	3
Autumn	Maillard Style	       1	       1	       1	       0	3
Autumn	Naturecore	       1	       1	       1	       1	4
Autumn	Spring	       1	       1	       1	       1	4
Autumn	Summer	       1	       1	       1	       1	4
Autumn	Tuscan Rustic	       1	       1	       1	       0	3
Autumn	Twilightcore	       1	       1	       1	       0	3
Autumn	Winter Fairy Coquette	       1	       1	       1	       1	4
Avant Apocalypse	Cyber Grunge	       1	       1	       1	       1	4
Avant Apocalypse	Fairy Grunge	       1	       1	       1	       1	4
Avant Apocalypse	Plaguecore	       1	       1	       1	       0	3
Avant Apocalypse	Post-Apocalyptic	       1	       1	       1	       0	3
Avant Apocalypse	Soft Apocalypse	       1	       1	       1	       0	3
Avant Apocalypse	Solarpunk	       1	       1	       1	       0	3
Avant Apocalypse	Y2K Futurism	       1	       1	       1	       0	3
Avant Basic	2020 TikTok	       1	       1	       1	       0	3
Avant Basic	Danish Pastel	       1	       1	       1	       1	4
Avant Basic	Gen Z Maximalism	       1	       1	       1	       1	4
Avant Basic	Indie Kid	       1	       1	       1	       1	4
Avant Basic	Kidcore	       1	       1	       1	       0	3
Avant Basic	Maximalism	       1	       1	       1	       0	3
Avant Basic	Memphis Design	       1	       1	       1	       0	3
Avant Basic	Mid-Century Modern	       1	       1	       1	       0	3
Avant Basic	Neubrutalism	       1	       1	       1	       0	3
Avant Basic	Psychedelia	       1	       1	       1	       0	3
Avant Basic	Vaporwave	       1	       1	       1	       0	3
Avant Basic	Y2K Futurism	       1	       1	       1	       0	3
Avant-garde	Dau al Set	       1	       1	       1	       0	3
Avant-garde	Eclectic Grandpa	       1	       1	       1	       0	3
Avant-garde	Minimal Wave	       1	       1	       1	       0	3
Avant-garde	Modernisme	       1	       1	       1	       0	3
Avant-garde	Nouveau Réalisme	       1	       1	       1	       0	3
Avant-garde	Opium	       1	       1	       1	       0	3
Avant-garde	Renovador Movement	       1	       1	       1	       0	3
Avant-garde	Seiz Breur	       1	       1	       1	       0	3
Avant-garde	St Ives School	       1	       1	       1	       0	3
Avant-garde	Toyism	       1	       1	       1	       0	3
Avant-garde	Zenitism	       1	       1	       1	       0	3
B-Movie Horror	Devilcore	       1	       1	       1	       0	3
B-Movie Horror	Gorecore	       1	       1	       1	       1	4
B-Movie Horror	Whimsigothic	       1	       1	       1	       0	3
B-Movie Horror	Halloween	       1	       1	       1	       1	4
B-Movie Horror	Horror	       1	       1	       1	       1	4
B-Movie Horror	Psychobilly	       1	       1	       1	       0	3
B-Movie Horror	Vampire	       1	       1	       1	       1	4
B-Movie Horror	Werewolf	       1	       1	       1	       0	3
